Original Sentence,Cleaned Sentence,BERTopic Topic,Topic Probability,Predefined Topic
"Y luego ya para quinto año hubo tropiezos porque tuve que ir a estudiar a un pueblito que se llama Xochitepec, cerca de Tepetzingo, donde yo nací",luego quinto año tropiezos ir estudiar pueblito llama xochitepec cerca tepetzingo nací,178,0.35974536204910185,Violence
"RG:	No sospechara la Policía que era carcachita por ahí sospechosa, ¿no",rg sospechara policía carcachita ahí sospechosa,124,1.0,Violence
"Y dice: “Sí, mija guarde su pañoleta para el día 12”",dice mija guarde pañoleta día 12,-1,0.0,Violence
(risas)  LA:	Dice y que entonces la señora salió así del ranchito: “¡Ay,risas dice entonces señora salió así ranchito ay,12,1.0,Violence
"Padre Panchito vaya por favor, váyase júntese con uno de los jóvenes y vaya allí a la zona y a ver si puede sacar unas muchachas de ahí”",padre panchito vaya favor váyase júntese jóvenes vaya allí zona ver si puede sacar unas muchachas ahí,3,1.0,Violence
"Pos yo se los mandaba porque es su vida yo no le decía: “Guarde”, ni nada, ¿verdad",pos mandaba vida decía guarde verdad,10,0.425560257400378,Violence
"Dijo: “Pos la pura mica blanca”, dijo, “no es suficiente pa ayudarle”, dijo, “guarde su mica”, dijo, “como recuerdos que fue usted bracero”",dijo pos pura mica blanca dijo suficiente pa ayudarle dijo guarde mica dijo recuerdos usted bracero,-1,0.0,Violence
"VC:	Y sus hermanos de usted o usted mismo, ¿le guardaban resentimiento a su papá por no estar allí con ustedes",vc hermanos usted usted mismo guardaban resentimiento papá allí ustedes,8,0.711773002962458,Violence
"JA:	Para cuando nos íbamos a ir compramos veliz y ropa pa estar echando, guardando pa cuando nos íbamos a ir llevar",ja íbamos ir compramos veliz ropa pa echando guardando pa íbamos ir llevar,25,1.0,Violence
"Si no, no hubiera… Mi mamá empezó a comprar que vaquitas, que esto porque él de era su ilusión tener vacas, caballos y se hizo bonito su ranchito pero luego pos pasó eso, se enfermó él y fue cuando ya se fue acabando todo",si mamá empezó comprar vaquitas ilusión tener vacas caballos hizo bonito ranchito luego pos pasó enfermó acabando,83,0.10636592834454282,Violence
"EM:	Que llegaba una carta y llegaba yo me imagino, como cada mes al pueblo más cercas del ranchito y allí tenían que ir como en caballo a llevar la correspondencia para que no había de… Y en ese tiempo había mucha gente que se venía para acá",em llegaba carta llegaba imagino cada mes pueblo cercas ranchito allí ir caballo llevar correspondencia tiempo mucha gente venía acá,41,0.2765316452047932,Violence
"Yo me imagino que había varias cartas que tenían que entregar y las, como que juntaban un, yo me imagino el fin de semana todo para ir a entregar todo eso y en una tienda se ponían a entregar todas esas cartas, en la tiendita del ranchito",imagino varias cartas entregar juntaban imagino fin semana ir entregar tienda ponían entregar todas cartas tiendita ranchito,41,0.5364864850710195,Violence
"Que estábamos felices porque en el rancho, en ese ranchito éramos poquitos, no había música porque en muchos años atrás no se usaba y mi papá llevó un radio",felices rancho ranchito poquitos música años atrás usaba papá llevó radio,-1,0.0,Violence
"Y me acuerdo también que llevó un termo muy grande que él le ponía leche cuando ordeñaba, le ponía leche y decía: “Esto se guarda porque es caliente”",acuerdo llevó termo grande ponía leche ordeñaba ponía leche decía guarda caliente,192,0.5299317210651479,Violence
"No veía nomás aquí, él veía más adelante y siempre quería guardar para tener más adelante",veía nomás aquí veía adelante siempre quería guardar tener adelante,-1,0.0,Violence
"EM:	Sí, allí en el ranchito empezaba él a sembrar maíz",em allí ranchito empezaba sembrar maíz,44,0.5395277563656018,Violence
"Nunca pensaron que ellos podrían estar aquí y tener sus ranchitos y… Pos así como vivo yo ahorita, como ahorita, nosotros tenemos un ranchito",nunca pensaron podrían aquí tener ranchitos pos así vivo ahorita ahorita ranchito,9,1.0,Violence
"LE:	Una vez nos fuimos a un lugar, a un lugar que se llama Los Trojes, es un ranchito cerca de donde… 2do:	De Istaro",vez lugar lugar llama trojes ranchito cerca 2do istaro,39,0.9164766244818587,Violence
"En un tiempo nos llevó de esos de colores que le digo y luego otro tiempo nos llevó, no sé si fue antes o después, nos llevó los que tenían, parecían como perlas de colores así como chapetones, unos más grandes y otros más pequeños, pero tenían los brochecitos esos que se atoran en las camisas así como de ganchitos",tiempo llevó colores digo luego tiempo llevó sé si después llevó parecían perlas colores así chapetones grandes pequeños brochecitos atoran camisas así ganchitos,-1,0.0,Violence
"Pero todavía se acordaba, él siempre se acordaba de que me puse muy agresiva porque pos taba oscuras yo no miraba más de la persona así y traía su cachuchita",todavía acordaba siempre acordaba puse agresiva pos taba oscuras miraba persona así traía cachuchita,-1,0.0,Violence
"Esa ya se había casado la muchacha y había un muchacho que pos apenas salía el que… Sí, era mi hermana mayor y luego era un hermano y este hermano pues salía y pues ayudaba, ayudaba a un tío pero sacaba muy poquito apenas pa comprarse unos huarachitos, que esto así muy poco",casado muchacha muchacho pos apenas salía hermana mayor luego hermano hermano pues salía pues ayudaba ayudaba tío sacaba poquito apenas pa comprarse huarachitos así,8,0.8383477291078462,Violence
Todos mis demás hermanos todos aprendieron y decía mi papá: “Yo me da apuro por esta muchachita porque esta muchachita no tuvo educación y todos estudiados”,demás hermanos aprendieron decía papá da apuro muchachita muchachita educación estudiados,-1,0.0,Violence
"Y llevaba todos mis muchachitos, yo como era la mayor, íbamos al campo y había unas matitas en el campo que les decían talayotes",llevaba muchachitos mayor íbamos campo unas matitas campo decían talayotes,-1,0.0,Violence
"IC:	Sí, treinta y tres porque mi niña… tuve una muchachita aquí de treinta y tres años",ic treinta tres niña muchachita aquí treinta tres años,-1,0.0,Violence
"Pues sí, sí he disfrutado de ellos nomás que nomás creció mi muchachita poquito, meses, no llegó ni al año pa cuando yo me fui a trabajar y ya trabajé",pues disfrutado nomás nomás creció muchachita poquito meses llegó año pa trabajar trabajé,-1,0.0,Violence
"RS:	Ya, pos ya grandes cuando nos mandaron a la escuela en un ranchito allí",rs pos grandes mandaron escuela ranchito allí,38,1.0,Violence
"Yo creo que así como agarraba uno el cheque, lo echaba a la basura y nunca guardó uno algún papel",creo así agarraba cheque echaba basura nunca guardó algún papel,-1,0.0,Violence
"Ya cuando regresé yo en octubre, noviembre, para atrás, así que ya iba de regreso, ya había nacido mi muchachito",regresé octubre noviembre atrás así iba regreso nacido muchachito,52,0.8312891454063565,Violence
"PM:	Bueno, mire, yo empecé a venir, sería el [19]61, que le digo yo que ya cuando regresé ya taba mi muchachito nacido",pm bueno mire empecé venir 1961 digo regresé taba muchachito nacido,18,1.0,Violence
"SV:	Y después de eso…  MC:	Después de eso, pues ya no fui a la escuela porque, como pues éramos muchitos de familia ya, estaríamos unos cuatro, cinco, ya decía mi papá que no iba a la escuela porque tenía que ayudarle a mi mami",sv después mc después pues escuela pues muchitos familia cuatro cinco decía papá iba escuela ayudarle mami,240,0.691548088667742,Violence
"I can relate, for example, how la migra (US border patrol) raided our restaurant and harassed our Mexican workers - legal or not",relate example migra us border patrol raided restaurant harassed mexican workers legal,-1,0.0,Violence
