Original Sentence,Cleaned Sentence,Predefined Topic,BERTopic Topic,Topic Probability
"Porque a mí me criaron, me criaron beato, al pie de las iglesias, pero ahorita hay muchos cambios en los señores esos",criaron criaron beato pie iglesias ahorita cambios señores,Violence / Violencia,132,0.6575175912155594
"MA:	En, pos era un, en un ranchito que se llamaba Las Peras, taba cercas, pues de Morelia también, donde nos casamos",pos ranchito llamaba peras taba cercas pues morelia casamos,Violence / Violencia,-1,0.0
"Nací en Michoacán, Estado de Michoacán en un ranchito que se llama, ahora se llama San Miguel pero antes era Rancho Los Ochoas, es Municipio de Villamar",nací michoacán michoacán ranchito llama ahora llama san miguel rancho ochoas municipio villamar,Violence / Violencia,84,0.7823748200997084
"JC:	No, ya que lo había golpeado (risas)  VM:	El golpe avisa",jc golpeado risas vm golpe avisa,Violence / Violencia,11,1.0
Nosotros trabajábanos en un ranchito que se llama Avondale y de allí trabajábanos,trabajábanos ranchito llama avondale allí trabajábanos,Violence / Violencia,-1,0.0
Nosotros trabajábanos en un ranchito que se llama Avondale y de allí trabajábanos,trabajábanos ranchito llama avondale allí trabajábanos,Violence / Violencia,-1,0.0
"Porque éste nos guardó el 10%, para cuando llegáramos a la vejez, nos lo dieran",éste guardó 10 llegáramos vejez dieran,Violence / Violencia,274,1.0
"RG:	De El Centro, California nos contrataban y nos mandaban… No a poblaciones, no, derechito a un campo",rg centro california contrataban mandaban poblaciones derechito campo,Violence / Violencia,19,0.15270547591463413
"Y otras más chicas que ella y me decían: “Tía, te mandó saludos Panchito”",chicas decían tía mandó saludos panchito,Violence / Violencia,-1,0.0
"No, ya salía uno bien contento con su lonche y ya los que todavía, como por ejemplo que traían, por decir unos $50 o $100 pesos, muchos se iban a allá por el… Entraba uno por aquí y ya cuando salía de que salió bien, había otra salida por otro lado y todos los que ya andaban sin dinero, se iban por aquel lado a esperar a todos los que ya salen con su lonchita, con su bolsita de lonche y a veces, pos digamos que ya, porque los que ya traen dinero, pos ya no lo ocupan el lonche",salía bien contento lonche todavía ejemplo traían decir 50 100 pesos iban allá entraba aquí salía salió bien salida lado andaban dinero iban aquel lado esperar salen lonchita bolsita lonche veces pos digamos traen dinero pos ocupan lonche,Violence / Violencia,-1,0.0
"Sí, pos si lo quería, si lo quería guardar, lo podría guardar, era pa en la noche en el camino comer",pos si quería si quería guardar podría guardar pa noche camino comer,Violence / Violencia,3,0.7578115795291895
"Ella corrió pa con la mamá, pensó que yo la iba a golpear o que le iba a hacer algo, no",corrió pa mamá pensó iba golpear iba hacer,Violence / Violencia,31,1.0
"AV:	En aquellos días era, pues un ranchito y nosotros nos manteníamos sembrando maíz, era lo único que teníamos de sembrar",av aquellos días pues ranchito manteníamos sembrando maíz único sembrar,Violence / Violencia,82,0.42066451681733047
"AV:	Con el tiempo, en mi tiempo yo ya tenía nueve años cuando empezó a ir una maestra y este… Pues sí estábamos aprendiendo algo, pero luego la corrieron las mamases del ranchito de los hijos, que porque platicaba mucho con los esposos",av tiempo tiempo nueve años empezó ir maestra pues aprendiendo luego corrieron mamases ranchito hijos platicaba esposos,Violence / Violencia,-1,0.0
"Aquí en Fontana yo manejaba una máquina del estiércol que verdaderamente Dios me ayudó a que yo me venía desde onde fuera derechito a lo que daba la máquina, corría muy recio, y los gallineros [es]tán así y yo no testereaba ni acá y venía no tenía espejos ni nada al puro tanteo",aquí fontana manejaba máquina estiércol verdaderamente dios ayudó venía onde derechito daba máquina corría recio gallineros así testereaba acá venía espejos puro tanteo,Violence / Violencia,48,0.04817573518037892
"PV:	Lo que le quitaban a uno, este, el Gobierno de aquí lo guardaba y luego se lo mandaba al Gobierno de allá",pv quitaban gobierno aquí guardaba luego mandaba gobierno allá,Violence / Violencia,122,1.0
"Por lo regular, sí, en cheque, pero yo nunca guardé uno de los talones de los cheques",regular cheque nunca guardé talones cheques,Violence / Violencia,55,0.6768083031719563
"Derechito al consulado sin tener cita ni tener nada de eso, fíjate",derechito consulado tener cita tener fíjate,Violence / Violencia,362,0.9434704706995067
"Nomás con la pura documentación fuimos y derechito al consulado llegamos, nos llevaron",nomás pura documentación derechito consulado llegamos llevaron,Violence / Violencia,362,0.7709810482838667
"Y luego ya para quinto año hubo tropiezos porque tuve que ir a estudiar a un pueblito que se llama Xochitepec, cerca de Tepetzingo, donde yo nací",luego quinto año tropiezos ir estudiar pueblito llama xochitepec cerca tepetzingo nací,Violence / Violencia,185,0.23098743360395982
"RG:	No sospechara la Policía que era carcachita por ahí sospechosa, ¿no",rg sospechara policía carcachita ahí sospechosa,Violence / Violencia,125,1.0
"Y dice: “Sí, mija guarde su pañoleta para el día 12”",dice mija guarde pañoleta día 12,Violence / Violencia,39,0.7111702335711255
(risas)  LA:	Dice y que entonces la señora salió así del ranchito: “¡Ay,risas dice entonces señora salió así ranchito ay,Violence / Violencia,11,0.9094216418054297
"Padre Panchito vaya por favor, váyase júntese con uno de los jóvenes y vaya allí a la zona y a ver si puede sacar unas muchachas de ahí”",padre panchito vaya favor váyase júntese jóvenes vaya allí zona ver si puede sacar unas muchachas ahí,Violence / Violencia,12,0.6653809369202803
"Y lo que le sobraba no lo guardaba, sino entre los mismos vecindarios ahí: “No, pos que fulano vende una chivita y le sobraba a ella le miraba que podía comprar la chiva, la compraba",sobraba guardaba sino mismos vecindarios ahí pos fulano vende chivita sobraba miraba podía comprar chiva compraba,Violence / Violencia,27,0.7905335885448598
"Entonces le mandaban cuando le contestaban cartas: “Pos mira compré esto, compré esto y lo que me sobró en vez de guardarlo que me lo voy a estar gastando”, dice, “me compré una chiva”",entonces mandaban contestaban cartas pos mira compré compré sobró vez guardarlo voy gastando dice compré chiva,Violence / Violencia,35,1.0
"Pos yo se los mandaba porque es su vida yo no le decía: “Guarde”, ni nada, ¿verdad",pos mandaba vida decía guarde verdad,Violence / Violencia,9,0.6433118553480647
"Dijo: “Pos la pura mica blanca”, dijo, “no es suficiente pa ayudarle”, dijo, “guarde su mica”, dijo, “como recuerdos que fue usted bracero”",dijo pos pura mica blanca dijo suficiente pa ayudarle dijo guarde mica dijo recuerdos usted bracero,Violence / Violencia,59,0.21837720432467395
"Si no, no hubiera… Mi mamá empezó a comprar que vaquitas, que esto porque él de era su ilusión tener vacas, caballos y se hizo bonito su ranchito pero luego pos pasó eso, se enfermó él y fue cuando ya se fue acabando todo",si mamá empezó comprar vaquitas ilusión tener vacas caballos hizo bonito ranchito luego pos pasó enfermó acabando,Violence / Violencia,83,0.37756415484104655
"EM:	Que llegaba una carta y llegaba yo me imagino, como cada mes al pueblo más cercas del ranchito y allí tenían que ir como en caballo a llevar la correspondencia para que no había de… Y en ese tiempo había mucha gente que se venía para acá",em llegaba carta llegaba imagino cada mes pueblo cercas ranchito allí ir caballo llevar correspondencia tiempo mucha gente venía acá,Violence / Violencia,35,0.36540384977754387
"Yo me imagino que había varias cartas que tenían que entregar y las, como que juntaban un, yo me imagino el fin de semana todo para ir a entregar todo eso y en una tienda se ponían a entregar todas esas cartas, en la tiendita del ranchito",imagino varias cartas entregar juntaban imagino fin semana ir entregar tienda ponían entregar todas cartas tiendita ranchito,Violence / Violencia,35,0.8142552493135156
"Que estábamos felices porque en el rancho, en ese ranchito éramos poquitos, no había música porque en muchos años atrás no se usaba y mi papá llevó un radio",felices rancho ranchito poquitos música años atrás usaba papá llevó radio,Violence / Violencia,-1,0.0
"Y me acuerdo también que llevó un termo muy grande que él le ponía leche cuando ordeñaba, le ponía leche y decía: “Esto se guarda porque es caliente”",acuerdo llevó termo grande ponía leche ordeñaba ponía leche decía guarda caliente,Violence / Violencia,222,1.0
"No veía nomás aquí, él veía más adelante y siempre quería guardar para tener más adelante",veía nomás aquí veía adelante siempre quería guardar tener adelante,Violence / Violencia,-1,0.0
"EM:	Sí, allí en el ranchito empezaba él a sembrar maíz",em allí ranchito empezaba sembrar maíz,Violence / Violencia,82,0.4954060457861083
"Nunca pensaron que ellos podrían estar aquí y tener sus ranchitos y… Pos así como vivo yo ahorita, como ahorita, nosotros tenemos un ranchito",nunca pensaron podrían aquí tener ranchitos pos así vivo ahorita ahorita ranchito,Violence / Violencia,13,0.943469037767573
"LE:	Una vez nos fuimos a un lugar, a un lugar que se llama Los Trojes, es un ranchito cerca de donde… 2do:	De Istaro",vez lugar lugar llama trojes ranchito cerca 2do istaro,Violence / Violencia,34,0.9025513527969127
"En un tiempo nos llevó de esos de colores que le digo y luego otro tiempo nos llevó, no sé si fue antes o después, nos llevó los que tenían, parecían como perlas de colores así como chapetones, unos más grandes y otros más pequeños, pero tenían los brochecitos esos que se atoran en las camisas así como de ganchitos",tiempo llevó colores digo luego tiempo llevó sé si después llevó parecían perlas colores así chapetones grandes pequeños brochecitos atoran camisas así ganchitos,Violence / Violencia,65,0.9176455521309307
"Pero todavía se acordaba, él siempre se acordaba de que me puse muy agresiva porque pos taba oscuras yo no miraba más de la persona así y traía su cachuchita",todavía acordaba siempre acordaba puse agresiva pos taba oscuras miraba persona así traía cachuchita,Violence / Violencia,-1,0.0
"Esa ya se había casado la muchacha y había un muchacho que pos apenas salía el que… Sí, era mi hermana mayor y luego era un hermano y este hermano pues salía y pues ayudaba, ayudaba a un tío pero sacaba muy poquito apenas pa comprarse unos huarachitos, que esto así muy poco",casado muchacha muchacho pos apenas salía hermana mayor luego hermano hermano pues salía pues ayudaba ayudaba tío sacaba poquito apenas pa comprarse huarachitos así,Violence / Violencia,7,0.5782291800313901
"Y llevaba todos mis muchachitos, yo como era la mayor, íbamos al campo y había unas matitas en el campo que les decían talayotes",llevaba muchachitos mayor íbamos campo unas matitas campo decían talayotes,Violence / Violencia,-1,0.0
"IC:	Sí, treinta y tres porque mi niña… tuve una muchachita aquí de treinta y tres años",ic treinta tres niña muchachita aquí treinta tres años,Violence / Violencia,-1,0.0
"Pues sí, sí he disfrutado de ellos nomás que nomás creció mi muchachita poquito, meses, no llegó ni al año pa cuando yo me fui a trabajar y ya trabajé",pues disfrutado nomás nomás creció muchachita poquito meses llegó año pa trabajar trabajé,Violence / Violencia,-1,0.0
"JA:	Para cuando nos íbamos a ir compramos veliz y ropa pa estar echando, guardando pa cuando nos íbamos a ir llevar",ja íbamos ir compramos veliz ropa pa echando guardando pa íbamos ir llevar,Violence / Violencia,22,0.7859671028516558
"RS:	Ya, pos ya grandes cuando nos mandaron a la escuela en un ranchito allí",rs pos grandes mandaron escuela ranchito allí,Violence / Violencia,42,1.0
Íbamos cuarenta hombres y a veinte nos agarraron y nos castigaron,íbamos cuarenta hombres veinte agarraron castigaron,Violence / Violencia,-1,0.0
"Pos yo no me andaba revolviendo, mira algo, otros de mis compañeros, por ejemplo, cuando estábamos en Riverside se iban pa dar la vuelta allá a donde hay, pues cantinas y borracheras allá a San Bernardino y de ahí venían todos con los ojos morados, todos golpeados, allá que los golpeaban",pos andaba revolviendo mira compañeros ejemplo riverside iban pa dar vuelta allá pues cantinas borracheras allá san bernardino ahí venían ojos morados golpeados allá golpeaban,Violence / Violencia,107,0.6534981417820995
"Yo creo que así como agarraba uno el cheque, lo echaba a la basura y nunca guardó uno algún papel",creo así agarraba cheque echaba basura nunca guardó algún papel,Violence / Violencia,-1,0.0
"I can relate, for example, how la migra (US border patrol) raided our restaurant and harassed our Mexican workers - legal or not",relate example migra us border patrol raided restaurant harassed mexican workers legal,Violence / Violencia,464,1.0
