Original Sentence,Cleaned Sentence,BERTopic Topic,Topic Probability,Predefined Topic
"Ahí también en, don Juan Rubio se llamaba el hombre, pos yo ya la labor él ahí",ahí juan rubio llamaba hombre pos labor ahí,50,0.884000246264201,Labor Experiences
"IG: 	Mi primer trabajo fue en México cuando éramos jóvenes nosotros, había un trabajo que se nombraba levantar mata de maíz, sembraban, se sembraba en las labores y se nombraba a levantar mata",ig primer trabajo méxico jóvenes trabajo nombraba levantar mata maíz sembraban sembraba labores nombraba levantar mata,-1,0.0,Labor Experiences
"ML:	¿Alguna vez sus compañeros de trabajo o usted, organizaron una protesta laboral",ml alguna vez compañeros trabajo usted organizaron protesta laboral,273,1.0,Labor Experiences
"My father sowed many crops of corn, wheat, and garbanzo, and laborers were very scarce at that time",father sowed many crops corn wheat garbanzo laborers scarce time,3,1.0,Labor Experiences
"It takes about four and a half hours to get from Manuel Doblado to Monterrey, and we arrived in Monterrey in those conditions",takes four half hours get manuel doblado monterrey arrived monterrey conditions,195,0.7355253992241291,Labor Experiences
"Since I came especially for irrigation, I made 55 cents an hour, but I worked 24 hours, 7 days a week",since came especially irrigation made 55 cents hour worked 24 hours 7 days week,-1,0.0,Labor Experiences
"The irrigation season ended because if it was onions, they were harvested, if it was watermelon, it was harvested, and if it was cotton, the soil had to be given time to dry so that the cotton-picking could begin",irrigation season ended onions harvested watermelon harvested cotton soil given time dry cottonpicking could begin,-1,0.0,Labor Experiences
"ML:	And after those three years in Lubbock, why did you decide to leave Lubbock and look for another job",ml three years lubbock decide leave lubbock look another job,221,0.3358692148548344,Labor Experiences
So I went to the restaurant and I asked the lady who worked behind the counter to sell me a coffee,went restaurant asked lady worked behind counter sell coffee,234,0.8592401187441626,Labor Experiences
"In that time the furrows in which we worked thinning beets, thinning lettuce, [working] with asparagus, [the furrows] were a mile long",time furrows worked thinning beets thinning lettuce working asparagus furrows mile long,-1,0.0,Labor Experiences
"I was working with beets, thinning, with asparagus, with celery, and afterwards picking onions, picking tomatoes",working beets thinning asparagus celery afterwards picking onions picking tomatoes,43,0.09491144136449807,Labor Experiences
"But I was very motivated to make money [and] to work, and in that time I picked at least 250 small baskets, but at all hours of the day I [sweat so much that] I had to wring my clothes out",motivated make money work time picked least 250 small baskets hours day sweat much wring clothes,272,1.0,Labor Experiences
During onion picking time we worked seven days a week,onion picking time worked seven days week,-1,0.0,Labor Experiences
"When I worked with the tomatoes we only worked six days a week, but since I wanted to earn an extra pound, I stayed in the evening after picking time to load the buses with the boxes of tomatoes",worked tomatoes worked six days week since wanted earn extra pound stayed evening picking time load buses boxes tomatoes,43,0.11637355329273859,Labor Experiences
And there were times when we couldn’t pick all of the tomatoes on Saturday and we had to return to work on Sunday,times couldnt pick tomatoes saturday return work sunday,43,0.9290363046949872,Labor Experiences
ML:	And did you always receive your wages every fifteen days from your job,ml always receive wages every fifteen days job,80,0.6278908724721795,Labor Experiences
"So, for example, [when I worked] with the onions, I was short twenty or thirty baskets everyday",example worked onions short twenty thirty baskets everyday,-1,0.0,Labor Experiences
Logically it was better to stay with that job and with that money because there wasn’t any other alternative,logically better stay job money wasnt alternative,-1,0.0,Labor Experiences
"cultivating soybeans, cultivating corn, and cultivating the nut garden",cultivating soybeans cultivating corn cultivating nut garden,44,0.44541891127821925,Labor Experiences
"what’s more, with that card I would get paid the cost of an operator no matter where I worked",whats card would get paid cost operator matter worked,-1,0.0,Labor Experiences
"Sometimes the woman, sometimes the man, but they worked two or three hours",sometimes woman sometimes man worked two three hours,195,0.9426834359852578,Labor Experiences
"You put a brake on the steering wheel of the tractor which was working by itself so that it gave a circular turn, and that was how they worked",put brake steering wheel tractor working gave circular turn worked,78,0.764889023470065,Labor Experiences
And I worked on top of one and always taking care that the other was ahead of me,worked top one always taking care ahead,0,0.986588794692566,Labor Experiences
"Yes, I didn’t only earn [a wage] from the one I was driving, but also from the other one that I took care of, and sometimes I worked fourteen, sometimes fifteen, sometimes twelve hours",yes didnt earn wage one driving also one took care sometimes worked fourteen sometimes fifteen sometimes twelve hours,2,0.8402071035776908,Labor Experiences
"JL:	Well, when the crop ended in Arkansas, the only thing left to do was to distil the rice crop fields [or] wait for the nut harvest or soybean harvest",jl well crop ended arkansas thing left distil rice crop fields wait nut harvest soybean harvest,44,0.2601894903237998,Labor Experiences
"So with that, well, they didn’t offer many [work] hours anymore",well didnt offer many work hours anymore,272,0.40987918848750776,Labor Experiences
"Then they posted a notice downtown saying that there was a need to come work cucumber crops in Saginaw, Michigan",posted notice downtown saying need come work cucumber crops saginaw michigan,231,0.8211548950770268,Labor Experiences
"Sometimes when I worked repairing tractors or leaving the machinery ready so that I could start early on Monday, I had to work on Sunday because the boss didn’t like that I would take two hours on Monday to oil the tractor or to put the equipment on the tractor or things like that",sometimes worked repairing tractors leaving machinery ready could start early monday work sunday boss didnt like would take two hours monday oil tractor put equipment tractor things like,-1,0.0,Labor Experiences
"The more workers who worked together, the more they [the ranchers] felt prohibited from treating them [the braceros] badly or treating them",workers worked together ranchers felt prohibited treating braceros badly treating,1,1.0,Labor Experiences
ML:	At one time did Mexican authorities go to the place where you worked,ml one time mexican authorities go place worked,72,1.0,Labor Experiences
"ML:	And in the places where you worked, did they have radios from time to time",ml places worked radios time time,62,0.3102999017292695,Labor Experiences
At two in the morning another program called the May Laboratories started and it was followed by a program from Villa Acuña; each program was for an hour and that was it,two morning another program called may laboratories started followed program villa acuña program hour,-1,0.0,Labor Experiences
"That’s where I started to work and I got my brother a job there and we worked in Wisconsin, Milwaukee, in Springfield, [and] Joliet (",thats started work got brother job worked wisconsin milwaukee springfield joliet,8,1.0,Labor Experiences
We were working in the government site but it wasn’t so difficult anymore for me because what I knew about driving machinery helped me earn more money and have a more secure job,working government site wasnt difficult anymore knew driving machinery helped earn money secure job,-1,0.0,Labor Experiences
When I stayed in Texas—to work in the winter in Texas—I worked with the mechanics who were morenos,stayed texasto work winter texasi worked mechanics morenos,17,0.2752640896533036,Labor Experiences
"They’re going to keep throwing the hammer at me, throwing the wrenches at my back, because I don’t feel like this helps me in my job",theyre going keep throwing hammer throwing wrenches back dont feel like helps job,-1,0.0,Labor Experiences
"JL:	Well, what I want to say is to all those who are collaborating on this bracero history, that they should not feel embarrassed",jl well want say collaborating bracero history feel embarrassed,134,0.5560681435504059,Labor Experiences
"AR:	Sí, ahí pues los Laboratorios Mayo, ese salían, esos Laboratorios Mayo",ar ahí pues laboratorios mayo salían laboratorios mayo,91,0.9772398652692842,Labor Experiences
"Y fíjese, esos nos robaban el lonche a nosotros, allá onde andábamos en los files [fields] de algodón, varias veces nos robaban el lonche y pues, oiga, muertos de hambre nosotros sin tener culpa",fíjese robaban lonche allá onde andábamos files fields algodón varias veces robaban lonche pues oiga muertos hambre tener culpa,7,0.8774166194716712,Labor Experiences
"Empezábamos, nomás llegaba la traila a la orilla del field de la labor del algodón y pa abajo todos y luego luego, a colgar su bolsita del lonche, y a bajarsele de su saca",empezábamos nomás llegaba traila orilla field labor algodón pa abajo luego luego colgar bolsita lonche bajarsele saca,7,0.5096663287376443,Labor Experiences
"AF:	Pues es una región, aquí en el Municipio de Nombre de Dios, es un, es una congregación de pueblos ahí que rodean La Constancia de digamos, sí, ranchitos, ranchos de que todos pertenecen a La Constancia y por lo regular nosotros decimos que somos de La Constancia aunque seamos de un barrio de los de La Constancia, pero como ahí está todo la… Como las autoridades y oficinas de correos, de telégrafos, todo eso, pos decimos La Constancia para ser más…  LM:	¿Siembran por ahí o hay labores o qué",af pues región aquí municipio nombre dios congregación pueblos ahí rodean constancia digamos ranchitos ranchos pertenecen constancia regular decimos constancia aunque barrio constancia ahí autoridades oficinas correos telégrafos pos decimos constancia ser lm siembran ahí labores,1,1.0,Labor Experiences
"Entonces nos vinimos pa acá y allá dejamos nuestra labor, nuestra otra ancina con, de rastrojo con maíz",entonces vinimos pa acá allá dejamos labor ancina rastrojo maíz,44,0.1445945567755129,Labor Experiences
"AM:	De cenar nos daban oscureciendo, ya nos venía uno, pos que ya se cansaba uno, ahí se estaba uno un rato en la labor",cenar daban oscureciendo venía pos cansaba ahí rato labor,57,0.2277710547961995,Labor Experiences
"Y así fue ya hasta que ya pude yo… Luego un tío, ese tío mío tenían ellos un patrón, una labor de riego",así pude luego tío tío patrón labor riego,-1,0.0,Labor Experiences
", joyancanas y así en limpios, laborables, parejo, y luego ya cordones, así es una llanada, un llano pos chico, no muy grande, chico, ¿cómo le dijera",joyancanas así limpios laborables parejo luego cordones así llanada llano pos chico grande chico cómo dijera,-1,0.0,Labor Experiences
"En [19]45 nos vinimos a Las Palmas, Municipio de, también de Santiago Papasquiaro, y allí ya empecé al menos como a pepenar, a piscar, a unas piscas que había tambén muy labores, tierras de muy, de mucho cuerpo",1945 vinimos palmas municipio santiago papasquiaro allí empecé menos pepenar piscar unas piscas tambén labores tierras cuerpo,21,0.16133329821953968,Labor Experiences
"Intercambio de que el que tenía su laborcita, tenía una papa, tenía un chile, otro tenía, pos hubo que iba a traerle la leñita y ya le daban unos chiles, les daban unas papas, y así era, oiga",intercambio laborcita papa chile pos iba traerle leñita daban chiles daban unas papas así oiga,3,1.0,Labor Experiences
"Teníamos un animalito, teníamos la labor, ellos se encargaban de descontar, nos fuimos dos, y se quedaron cuatro, ¿me entiende",animalito labor encargaban descontar dos quedaron cuatro entiende,88,1.0,Labor Experiences
"Cuando ya estuve yo de dieciséis años así, ese tío mío, como le digo, tenía una labor a medias él, de hortaliza",dieciséis años así tío digo labor medias hortaliza,112,0.46373159705226763,Labor Experiences
"Entonces nos alquilaba como quien dice, pa trabajar así en la labor, en arrancar yerba, cortar frijol, piscar maíz, bueno hacer lo que es la cosecha, ¿verdá",entonces alquilaba dice pa trabajar así labor arrancar yerba cortar frijol piscar maíz bueno hacer cosecha verdá,44,0.40583327669718067,Labor Experiences
"Luego luego taba la labor así ya con algodón ya hecho, ya rendido",luego luego taba labor así algodón hecho rendido,7,0.7380014716317957,Labor Experiences
"Y yo en un carrito de esos de cuatro ruedas con dos mulas, ahí trabajaba con él en un establo y cargaba el abono que estaba ahí, e iba y lo tiraba a sus labores de él",carrito cuatro ruedas dos mulas ahí trabajaba establo cargaba abono ahí iba tiraba labores,-1,0.0,Labor Experiences
Porque ahí onde nosotros estábamos ahí estaba la labor cerquitas y ahí nos íbamos hasta que oscurecía,ahí onde ahí labor cerquitas ahí íbamos oscurecía,20,0.9316538763763268,Labor Experiences
"Trabajaba yo en la labor ahí, sembrando, cosechando maicito, frijolito, por ahí todo eso",trabajaba labor ahí sembrando cosechando maicito frijolito ahí,-1,0.0,Labor Experiences
"Y en seguida levantar la pastura lo que nuestra labores daban, porque hay veces que nos veníamos, y hay dejábamos sembrado algo de cultivar, ya mandábamos la feria, ya le decíamos a la señora de la familia: “Pos manden a segundar”",seguida levantar pastura labores daban veces veníamos dejábamos sembrado cultivar mandábamos feria decíamos señora familia pos manden segundar,-1,0.0,Labor Experiences
"Y un viejito chaparrito él, pero muy trabajador, oiga, porque él se metía a trabajar en la labor junto con nosotros, el americano, sí",viejito chaparrito trabajador oiga metía trabajar labor junto americano,30,0.3085446005835462,Labor Experiences
"RA:	Pos en lo que se podía, a llevar las vacas, a ordeñar, con el tronco en la labor",ra pos podía llevar vacas ordeñar tronco labor,83,0.5964665581534474,Labor Experiences
"RA:	Sí, pos arrimaba uno sus animales, los agarraba, los enguarnecía pegado del arado y se iba a la labor a dar vueltas con el arado",ra pos arrimaba animales agarraba enguarnecía pegado arado iba labor dar vueltas arado,86,0.5251650589838014,Labor Experiences
"JD:	Ah cuando yo estuve chico aquí, mi primer trabajo, pues en la labor, en la agricultura, sí",jd ah chico aquí primer trabajo pues labor agricultura,1,0.405578779283511,Labor Experiences
JD:	El betabel es un trabajo en el field que le llamamos aquí las labores,jd betabel trabajo field llamamos aquí labores,0,1.0,Labor Experiences
"Pues era poco porque en el field, en la labor, era, pos era duro allí",pues field labor pos duro allí,-1,0.0,Labor Experiences
"Me decía que eso, eso fue ahí en, en…  JD:	Sí en, en los files [fields], ah eso allí",decía ahí jd files fields ah allí,-1,0.0,Labor Experiences
"A mí me tocó empacarla en el field, en la labor me tocó empacar",tocó empacarla field labor tocó empacar,-1,0.0,Labor Experiences
"RA:	Sí, eso pos le pagaban a uno en la labor, aquí en Dolores",ra pos pagaban labor aquí dolores,-1,0.0,Labor Experiences
"Nosotros estábanos en el campo, onde tienen la labor siempre tienen onde tienen los campamentos",estábanos campo onde labor siempre onde campamentos,283,0.6100839551883579,Labor Experiences
"La casa la tenía en medio de los files [fields], ahí no necesitábamos llevar lonche",casa medio files fields ahí necesitábamos llevar lonche,-1,0.0,Labor Experiences
"Nomás había un mayordomo ahí, pero ya no en el tomate, porque ahí terminábamos el tomate y ese mismo patrón tenía otros files [fields] de chiles",nomás mayordomo ahí tomate ahí terminábamos tomate mismo patrón files fields chiles,43,0.26511371924422844,Labor Experiences
"FB:	En la labor, sembrando maíz, sembrando trigo",fb labor sembrando maíz sembrando trigo,44,0.6861608125087226,Labor Experiences
"FB:	No, iba el patrón y nos llevaba del rancho, de ahí de la labor a la barraca",fb iba patrón llevaba rancho ahí labor barraca,1,0.373761311806498,Labor Experiences
"FB:	Sí, primero y ya cuando se acabada la pisca, nos pasaba a la labor a barbechar con los tractores, a regar",fb primero acabada pisca pasaba labor barbechar tractores regar,78,0.29790323489538506,Labor Experiences
"FB:	No, comíamos ahí en la labor ahí en el rancho, ahí a donde íbamos a trabajar",fb comíamos ahí labor ahí rancho ahí íbamos trabajar,1,0.3851265025502309,Labor Experiences
"Bueno sí, más bien renunció a ese trabajo de bracero cuando se iba a las otras fields a trabajar, ¿verdad",bueno bien renunció trabajo bracero iba fields trabajar verdad,-1,0.0,Labor Experiences
"AR:	Las situaciones muy difíciles de, porque como es, como labor de muchos años, entiende, para poder, que pasó…  JG:	Me dio, sentí mucho coraje y mucho sentimiento y ya de ahí no fui yo feliz con mi mujer",ar situaciones difíciles labor años entiende poder pasó jg dio sentí coraje sentimiento ahí feliz mujer,-1,0.0,Labor Experiences
"SL:	De lo mismo del campo, un tiempo de, cuando había que limpiar la labor, sembrar el maíz, cuando en ese tiempo yo era el sembrador",sl mismo campo tiempo limpiar labor sembrar maíz tiempo sembrador,44,0.5180857715061754,Labor Experiences
"Y pos yo ahí todo él me, me venía del field a trabajar ahí y ya era llevar al tren apio, tomate, porque él lo que más trabajaba era el apio y el tomate, el celery, ¿vedá",pos ahí venía field trabajar ahí llevar tren apio tomate trabajaba apio tomate celery vedá,43,1.0,Labor Experiences
"Que estaba, anunciaban los laboratorios Mayo, que todavía los anuncian, ¿vedá",anunciaban laboratorios mayo todavía anuncian vedá,52,1.0,Labor Experiences
¿Alguna vez usted o alguien de sus compañeros de trabajo organizaron una protesta laboral,alguna vez usted alguien compañeros trabajo organizaron protesta laboral,273,1.0,Labor Experiences
"JA:	Trabajando con los, arriando yuntas, en la labor, escardando maíz, todo eso",ja trabajando arriando yuntas labor escardando maíz,44,0.6235034313570348,Labor Experiences
"Los compré, y yo con un… hacía mis labores, mis labores allá, con un tronco de bestias, mulas conocidas, una yunta y mi arado, arado",compré hacía labores labores allá tronco bestias mulas conocidas yunta arado arado,-1,0.0,Labor Experiences
"Llego aquí, voy a los campos, voy a los files [fields] y me encuentro con algo parecido, en los files, en la uva",llego aquí voy campos voy files fields encuentro parecido files uva,-1,0.0,Labor Experiences
"Llego aquí, voy a los campos, voy a los files [fields] y me encuentro con algo parecido, en los files, en la uva",llego aquí voy campos voy files fields encuentro parecido files uva,-1,0.0,Labor Experiences
VC:	¿Alguna vez usted o alguno de sus compañeros de trabajo organizaron una protesta laboral,vc alguna vez usted alguno compañeros trabajo organizaron protesta laboral,273,1.0,Labor Experiences
AS:	¿Alguna vez usted o alguno de sus compañeros organizaron una protesta laboral,alguna vez usted alguno compañeros organizaron protesta laboral,273,0.7917620520392257,Labor Experiences
"En agosto nos daban cinco, seis horas limpiando los files [fields] de tronquitos de, de las plantas y todo, dejando para… en septiembre dejaban como mesa de billar para volver a sembrar",agosto daban cinco seis horas limpiando files fields tronquitos plantas dejando septiembre dejaban mesa billar volver sembrar,49,0.6426588490113937,Labor Experiences
"Porque yo siempre tenía mis labores allá, ya tenía tres yuntas de maíz bien buenas allá",siempre labores allá tres yuntas maíz bien buenas allá,44,0.5674477514109275,Labor Experiences
"AS:	Y, ¿alguna vez alguno de los trabajadores o usted organizaron protesta laboral",alguna vez alguno trabajadores usted organizaron protesta laboral,273,1.0,Labor Experiences
"GM:	Sí, sí, o sea aprendí porque, inclusive pasé hasta sesto, sesto año pero como en el tiempo de que había trabajo me salí a ayudarle a mi papá a hacer las labores",gm aprendí inclusive pasé sesto sesto año tiempo trabajo salí ayudarle papá hacer labores,430,0.905904583151406,Labor Experiences
"Jue cuando salimos, porque ese año quedaron las labores por el suelo, no había qué agarrar",jue salimos año quedaron labores suelo agarrar,34,0.7855146109789253,Labor Experiences
"Ah, pos ese año quedaron las labores por el suelo",ah pos año quedaron labores suelo,-1,0.0,Labor Experiences
"Pero ya cuando yo pude este, traté de ganarle un día y le gané y después quitando yer[ba]… ¿Usted sabe lo que es quitar yerbas de la labor",pude traté ganarle día gané después quitando yerba usted sabe quitar yerbas labor,0,1.0,Labor Experiences
"AS:	Y, ¿alguna vez usted o alguno de sus compañeros organizaron un protesta laboral",alguna vez usted alguno compañeros organizaron protesta laboral,273,0.938043601146131,Labor Experiences
"Ahí decía compañía, rancho, labor quién sabe qué y toda esa cosa",ahí decía compañía rancho labor quién sabe toda cosa,-1,0.0,Labor Experiences
"Acabándose la pisca del melón, también eran unos files [fields] grandes",acabándose pisca melón files fields grandes,-1,0.0,Labor Experiences
"A los jóvenes y las felicito a ustedes por todo este labor que están haciendo por estar tan interesadas en sacar la historia y esto les va a servir mucho a los jóvenes para que se… O sea cojan ese valor y los felicito por este trabajo que están haciendo y les deseo y me siento bien orgullosa de ustedes, de todos",jóvenes felicito ustedes labor haciendo tan interesadas sacar historia va servir jóvenes cojan valor felicito trabajo haciendo deseo siento bien orgullosa ustedes,-1,0.0,Labor Experiences
AS:	¿Alguna vez usted o alguno de sus compañeros de trabajo organizaron una protesta laboral,alguna vez usted alguno compañeros trabajo organizaron protesta laboral,273,1.0,Labor Experiences
JA:	En trabajo del campo teníamos una labor a sembrar hierbas,ja trabajo campo labor sembrar hierbas,-1,0.0,Labor Experiences
"JA:	No, no pos es que de aquí le mandaba dinero a mi mamá para mantenernos y nosotros allá teníamos una labor y la sembrábamos y de ahí nos manteníamos, sí",ja pos aquí mandaba dinero mamá mantenernos allá labor sembrábamos ahí manteníamos,27,0.899438756215091,Labor Experiences
"Y cuando no había nada de así ya de trabajo, pos no había uno mas qué hacer nada, mas lo que era en la labor, la agricultura y era lo que hacíamos, bueno, yo, ¿vedá",así trabajo pos mas hacer mas labor agricultura hacíamos bueno vedá,1,1.0,Labor Experiences
"Todo era la pura cosecha, la labor que, digo, lo que sembraba uno, maíz, frijol",pura cosecha labor digo sembraba maíz frijol,44,0.6606669428259556,Labor Experiences
"Y ya de ahí sí ya nos pusimos a sembrar, pos a dedicarnos de lleno a la labor, a la agricultura",ahí pusimos sembrar pos dedicarnos lleno labor agricultura,1,1.0,Labor Experiences
ML:	¿Alguna vez usted o alguno de sus compañeros de trabajo organizó una protesta laboral o algo de ese tipo,ml alguna vez usted alguno compañeros trabajo organizó protesta laboral tipo,273,0.7209309538147322,Labor Experiences
"JG:	Pues la agricultura, la agricultura, por ejemplo pisca de algodón, por lo regular, pisca de pepino y riegos, desahijar, limpiar la labor",jg pues agricultura agricultura ejemplo pisca algodón regular pisca pepino riegos desahijar limpiar labor,-1,0.0,Labor Experiences
"JG:	Bueno, yo me levantaba a las seis de la mañana para empezar a trabajar a las siete, pero hubo una temporada de que trabajaba hasta trece horas diarias porque regaba y limpiaba la labor",jg bueno levantaba seis mañana empezar trabajar siete temporada trabajaba trece horas diarias regaba limpiaba labor,49,0.971194029069618,Labor Experiences
"BLANCO, Ortega Guadalupe be admitted to the United States this company will have employment for him as a field laborer",blanco ortega guadalupe admitted united states company employment field laborer,-1,0.0,Labor Experiences
"He has previously worked for this Company and we found him to be a willing, reliable, and steady worker",previously worked company found willing reliable steady worker,233,0.317042693844165,Labor Experiences
* Su funcion es identificar a los ex braceros que hayan laborado en Estados Unidos de Norteamerica en el periodo comprendido de 1942 a 1946,funcion identificar ex braceros laborado unidos norteamerica periodo comprendido 1942 1946,103,0.20403379779466788,Labor Experiences
C&R Provisions also picked up several other farm labor camps in San Diego county,cr provisions also picked several farm labor camps san diego county,1,1.0,Labor Experiences
